participant,sim_id,trial_index,trial_biome,chosen_block,chosen_row,points,cf_diff,belief_chosen_row,belief_biome_overworld,belief_biome_cave,belief_biome_deep,feedback,salience,salience_mode,forced_creeper_trial
S000,0,60,cave,4,1,0.0,,1.096028,0.8231206264323911,0.7569343076923076,1.5416502222222221,partial,none,,True
S000,0,61,deep,6,1,4.0,-1.7142857142857144,2.3503454545454545,0.8231206264323911,0.7569343076923076,1.6332976969696968,full,a_lot,consider,False
S000,0,62,deep,4,1,4.0,,2.6041384615384615,0.8231206264323911,0.7569343076923076,1.6967459487179486,partial,none,,False
S000,0,63,cave,8,2,0.0,,1.0267133333333334,0.8231206264323911,0.7174453333333333,1.6967459487179486,partial,none,,False
S000,0,64,deep,4,1,2.0,-0.5,2.5235866666666666,0.8231206264323911,0.7174453333333333,1.6766079999999999,full,little,highlight,False
S000,0,65,overworld,4,1,0.0,,0.5369076923076923,0.798715731327496,0.7174453333333333,1.6766079999999999,partial,none,,False
S001,0,0,cave,8,2,4.0,-2.428571428571429,3.133566666666667,0.9798,1.8339166666666666,1.8538000000000001,full,a_lot,highlight,False
S001,0,1,deep,13,3,4.0,-4.0,3.2845999999999997,0.9798,1.8339166666666666,2.2115,full,little,consider,False
S001,0,2,overworld,8,2,4.0,,2.993266666666667,1.4831666666666667,1.8339166666666666,2.2115,partial,none,,False
S001,0,3,deep,12,3,4.0,,3.57076,1.4831666666666667,1.8339166666666666,2.28304,partial,none,,False
S001,0,4,deep,12,3,3.0,-1.125,3.407685714285714,1.4831666666666667,1.8339166666666666,2.2422714285714287,full,a_lot,highlight,False
S001,0,5,cave,8,2,1.0,,2.2801400000000003,1.4831666666666667,1.6205600000000002,2.2422714285714287,partial,none,,False
S001,0,6,cave,8,2,0.0,,1.6286714285714285,1.4831666666666667,1.4576928571428573,2.2422714285714287,partial,none,,True
S001,0,7,deep,12,3,0.0,,2.6504222222222222,1.4831666666666667,1.4576928571428573,2.0529555555555556,partial,none,,True
S001,0,8,cave,4,1,0.0,,0.4669,1.4831666666666667,1.224242857142857,2.0529555555555556,partial,none,,False
S001,0,9,overworld,12,3,2.0,-1.375,1.6599333333333333,1.6532,1.224242857142857,2.0529555555555556,full,a_lot,highlight,False
S001,0,10,overworld,8,2,1.0,,2.1959600000000004,1.4538733333333334,1.224242857142857,2.0529555555555556,partial,none,,False
S001,0,11,deep,12,3,0.0,,2.168527272727273,1.4538733333333334,1.224242857142857,1.9324818181818184,partial,none,,False
S001,0,12,cave,12,3,0.0,,0.4669,1.4538733333333334,0.990792857142857,1.9324818181818184,partial,none,,False
S001,0,13,overworld,4,1,1.0,,0.9932666666666666,1.45724,0.990792857142857,1.9324818181818184,partial,none,,False
S001,0,14,cave,3,0,0.0,3.0,0.4669,1.45724,0.7573428571428571,1.9324818181818184,full,little,consider,False
S001,0,15,overworld,8,2,0.0,,1.5685428571428572,1.3003857142857143,0.7573428571428571,1.9324818181818184,partial,none,,False
S001,0,16,overworld,0,0,1.0,,0.9932666666666666,1.303752380952381,0.7573428571428571,1.9324818181818184,full,none,,False
S001,0,17,cave,9,2,0.0,1.8571428571428572,1.2667444444444445,1.303752380952381,0.6668611111111111,1.9324818181818184,full,a_lot,consider,False
S001,0,18,deep,12,3,0.0,0.0,1.8349076923076924,1.303752380952381,0.6668611111111111,1.8490769230769233,full,little,highlight,False
S001,0,19,deep,8,2,0.0,,0.6179333333333333,1.303752380952381,0.6668611111111111,1.5401102564102565,partial,none,,False
S001,0,20,deep,2,0,0.0,4.0,0.6179333333333333,1.303752380952381,0.6668611111111111,1.2311435897435898,full,little,consider,False
S001,0,21,overworld,12,3,0.0,0.5,0.9959600000000001,1.1377590476190476,0.6668611111111111,1.2311435897435898,full,little,highlight,False
S001,0,22,cave,8,2,3.0,-3.0,1.5818818181818182,1.1377590476190476,0.7456454545454545,1.2311435897435898,full,little,highlight,False
S001,0,23,cave,0,0,1.0,0.8571428571428572,0.6801400000000001,1.1377590476190476,0.7989554545454545,1.2311435897435898,full,a_lot,consider,False
S001,0,24,deep,13,3,4.0,-2.7142857142857144,2.1235866666666667,1.1377590476190476,0.7989554545454545,1.3033133333333333,full,a_lot,consider,False
S001,0,25,deep,12,3,2.0,,2.1090470588235295,1.1377590476190476,0.7989554545454545,1.299678431372549,partial,none,,False
S001,0,26,overworld,4,1,0.0,2.0,0.59596,1.038432380952381,0.7989554545454545,1.299678431372549,full,little,highlight,False
S001,0,27,overworld,8,2,0.0,0.0,1.2199777777777778,0.9512911111111112,0.7989554545454545,1.299678431372549,full,little,consider,False
S001,0,28,cave,8,2,3.0,,1.8000538461538462,0.9512911111111112,0.8534984615384615,1.299678431372549,partial,none,,False
S001,0,29,overworld,0,0,0.0,,0.59596,0.8519644444444445,0.8534984615384615,1.299678431372549,partial,none,,False
S001,0,30,cave,8,2,1.0,,1.69338,0.8519644444444445,0.82683,1.299678431372549,partial,none,,False
S001,0,31,deep,8,2,4.0,,1.97076,0.8519644444444445,0.82683,1.6378850980392157,partial,none,,False
S001,0,32,deep,4,1,0.0,,0.6179333333333333,0.8519644444444445,0.82683,1.328918431372549,partial,none,,False
S001,0,33,cave,8,2,0.0,,1.4941588235294119,0.8519644444444445,0.777024705882353,1.328918431372549,full,none,,False
S001,0,34,deep,8,2,0.0,,1.4076857142857142,0.8519644444444445,0.777024705882353,1.1881498599439775,partial,none,,False
S001,0,35,overworld,10,2,0.0,1.0,0.9981636363636365,0.7965109090909092,0.777024705882353,1.1881498599439775,full,little,consider,False
S001,0,36,cave,12,3,0.0,,0.28014,0.7965109090909092,0.7303347058823529,1.1881498599439775,partial,none,,True
S001,0,37,cave,8,2,2.0,,1.5474052631578947,0.7965109090909092,0.7436463157894736,1.1881498599439775,full,none,,False
S001,0,38,deep,12,3,4.0,,2.308094736842105,0.7965109090909092,0.7436463157894736,1.2379117794486216,full,none,,False
S001,0,39,overworld,12,3,1.0,,0.9971142857142856,0.7967994805194805,0.7436463157894736,1.2379117794486216,partial,none,,False
S001,0,40,overworld,12,3,0.0,,0.7755333333333332,0.7414042424242424,0.7436463157894736,1.2379117794486216,partial,none,,False
S001,0,41,deep,12,3,4.0,,2.4692285714285713,0.7414042424242424,0.7436463157894736,1.278195238095238,partial,none,,False
S001,0,42,overworld,8,2,2.0,-1.0,1.1522923076923077,0.7799364102564103,0.7436463157894736,1.278195238095238,full,a_lot,highlight,False
S001,0,43,cave,8,2,3.0,,1.685747619047619,0.7799364102564103,0.7782319047619047,1.278195238095238,partial,none,,False
S001,0,44,cave,8,2,2.0,,1.7130739130434782,0.7799364102564103,0.7850634782608695,1.278195238095238,partial,none,,False
S001,0,45,cave,12,3,4.0,,1.342957142857143,0.7799364102564103,1.0507677639751554,1.278195238095238,partial,none,,False
S001,0,46,overworld,8,2,0.0,,0.9986533333333334,0.7415266666666667,1.0507677639751554,1.278195238095238,partial,none,,True
S001,0,47,deep,12,3,3.0,,2.515382608695652,0.7415266666666667,1.0507677639751554,1.2897337474120083,partial,none,,False
S001,0,48,cave,8,2,3.0,,1.816028,0.7415266666666667,1.0765062857142857,1.2897337474120083,partial,none,,False
S001,0,49,deep,12,3,3.0,,2.5541519999999998,0.7415266666666667,1.0765062857142857,1.2994260952380952,partial,none,,False
S001,0,50,deep,12,3,0.0,,2.364955555555555,0.7415266666666667,1.0765062857142857,1.252126984126984,partial,none,,True
S001,0,51,deep,13,3,4.0,-1.2857142857142856,2.4777172413793096,0.7415266666666667,1.0765062857142857,1.2803174055829225,full,a_lot,consider,False
S001,0,52,deep,8,2,0.0,2.0,1.0948666666666667,0.7415266666666667,1.0765062857142857,1.2021126436781606,full,a_lot,highlight,False
S001,0,53,overworld,8,2,0.0,1.1428571428571428,0.881164705882353,0.7121545098039216,1.0765062857142857,1.2021126436781606,full,a_lot,consider,False
S001,0,54,cave,8,2,0.0,1.5,1.6815074074074072,0.7121545098039216,1.0428761375661375,1.2021126436781606,full,a_lot,highlight,False
S001,0,55,overworld,8,2,2.0,-1.4285714285714286,0.9989368421052631,0.741597543859649,1.0428761375661375,1.2021126436781606,full,a_lot,consider,False
S001,0,56,overworld,8,2,1.0,,0.9990380952380953,0.7416228571428571,1.0428761375661375,1.2021126436781606,partial,none,,False
S001,0,57,cave,8,2,4.0,-1.0,1.8414034482758619,0.7416228571428571,1.0828501477832513,1.2021126436781606,full,little,highlight,False
S001,0,58,deep,12,3,4.0,,2.5759290322580637,0.7416228571428571,1.0828501477832513,1.2266655913978493,full,none,,False
S001,0,59,overworld,0,0,0.0,,0.4256857142857143,0.6990542857142857,1.0828501477832513,1.2266655913978493,partial,none,,False
S001,0,60,deep,12,3,4.0,-2.0,2.662236363636363,0.6990542857142857,1.0828501477832513,1.2482424242424242,full,little,highlight,False
S001,0,61,overworld,4,1,0.0,,0.4256857142857143,0.6564857142857142,1.0828501477832513,1.2482424242424242,partial,none,,True
S001,0,62,cave,11,2,1.0,3.0,1.7871193548387094,0.6564857142857142,1.0692791244239632,1.2482424242424242,full,little,consider,False
S001,0,63,overworld,4,1,0.0,,0.3310888888888889,0.6328365079365079,1.0692791244239632,1.2482424242424242,partial,none,,False
S001,0,64,cave,8,2,1.0,,1.7394151515151515,0.6328365079365079,1.0573530735930736,1.2482424242424242,partial,none,,False
S001,0,65,overworld,0,0,0.0,,0.3310888888888889,0.6091873015873015,1.0573530735930736,1.2482424242424242,full,none,,False
S002,0,0,deep,13,3,3.0,-1.7142857142857142,2.6179333333333332,0.9798,1.4007,2.0448333333333335,full,a_lot,consider,False
S002,0,1,deep,0,0,0.0,3.5,0.6179333333333333,0.9798,1.4007,1.7358666666666667,full,little,highlight,False
S002,0,2,deep,12,3,4.0,,3.17076,0.9798,1.4007,1.8740733333333335,partial,none,,False
S002,0,3,overworld,4,1,0.0,,0.3266,0.8165,1.4007,1.8740733333333335,partial,none,,False
S002,0,4,overworld,8,2,1.0,,0.9932666666666666,0.8198666666666666,1.4007,1.8740733333333335,partial,none,,False
S002,0,5,overworld,0,0,0.0,,0.3266,0.6565666666666666,1.4007,1.8740733333333335,partial,none,,True
S002,0,6,deep,8,2,0.0,,0.6179333333333333,0.6565666666666666,1.4007,1.5651066666666666,partial,none,,True
S002,0,7,cave,4,1,0.0,,0.4669,0.6565666666666666,1.1672500000000001,1.5651066666666666,partial,none,,False
S002,0,8,deep,12,3,0.0,,2.264828571428571,0.6565666666666666,1.1672500000000001,1.3386238095238094,partial,none,,False
S002,0,9,cave,10,2,0.0,0.8571428571428571,0.4669,0.6565666666666666,0.9338,1.3386238095238094,full,a_lot,consider,False
S002,0,10,deep,4,1,0.0,,0.6179333333333333,0.6565666666666666,0.9338,1.0296571428571428,full,none,,False
S002,0,11,overworld,12,3,0.0,0.0,0.3266,0.49326666666666663,0.9338,1.0296571428571428,full,little,highlight,False
S002,0,12,overworld,8,2,0.0,0.8571428571428571,0.59596,0.39394,0.9338,1.0296571428571428,full,a_lot,highlight,False
S002,0,13,overworld,0,0,0.0,,0.19596000000000002,0.36128000000000005,0.9338,1.0296571428571428,partial,none,,False
S002,0,14,deep,0,0,0.0,1.5,0.37076000000000003,0.36128000000000005,0.9338,0.9678638095238095,full,a_lot,highlight,False
S002,0,15,cave,1,0,0.0,4.0,0.4669,0.36128000000000005,0.70035,0.9678638095238095,full,little,consider,False
S002,0,16,overworld,12,3,2.0,,0.9959600000000001,0.5286200000000001,0.70035,0.9678638095238095,full,none,,False
S002,0,17,overworld,12,3,1.0,,0.9971142857142856,0.5289085714285715,0.70035,0.9678638095238095,partial,none,,False
S002,0,18,deep,10,2,1.0,3.0,0.7707600000000001,0.5289085714285715,0.70035,1.0060704761904762,full,little,consider,False
S002,0,19,deep,12,3,0.0,,1.761533333333333,0.5289085714285715,0.70035,0.8802466666666666,partial,none,,False
S002,0,20,cave,3,0,4.0,-4.0,1.8801400000000001,0.5289085714285715,1.05366,0.8802466666666666,full,little,consider,False
S002,0,21,overworld,8,2,2.0,-1.0,0.9971142857142856,0.6291971428571428,1.05366,0.8802466666666666,full,a_lot,highlight,False
S002,0,22,deep,12,3,0.0,0.5,1.4412545454545451,0.6291971428571428,1.05366,0.8001769696969696,full,little,highlight,False
S002,0,23,overworld,8,2,0.0,0.2857142857142857,0.7755333333333332,0.5738019047619047,1.05366,0.8001769696969696,full,a_lot,consider,False
S002,0,24,overworld,12,3,2.0,,1.2199777777777776,0.6295177777777776,1.05366,0.8001769696969696,full,none,,False
S002,0,25,overworld,12,3,3.0,,1.5436181818181816,0.7104278787878786,1.05366,0.8001769696969696,partial,none,,False
S002,0,26,cave,0,0,1.0,0.0,1.6286714285714285,0.7104278787878786,0.9907928571428571,0.8001769696969696,full,little,highlight,False
S002,0,27,overworld,12,3,1.0,,1.4599846153846152,0.6895194871794871,0.9907928571428571,0.8001769696969696,partial,none,,False
S002,0,28,overworld,12,3,4.0,,1.7986533333333332,0.7741866666666666,0.9907928571428571,0.8001769696969696,partial,none,,False
S002,0,29,deep,4,1,0.0,,0.37076000000000003,0.7741866666666666,0.9907928571428571,0.7383836363636362,partial,none,,False
S002,0,30,deep,12,3,4.0,,1.8349076923076921,0.7741866666666666,0.9907928571428571,0.836796923076923,partial,none,,False
S002,0,31,deep,12,3,4.0,,2.1235866666666663,0.7741866666666666,0.9907928571428571,0.9089666666666666,partial,none,,False
S002,0,32,overworld,0,0,0.0,0.42857142857142855,0.13997142857142858,0.7601895238095238,0.9907928571428571,0.9089666666666666,full,a_lot,consider,False
S002,0,33,cave,0,0,3.0,,1.933411111111111,0.7601895238095238,1.0669777777777778,0.9089666666666666,partial,none,,False
S002,0,34,deep,12,3,0.0,,1.8737529411764702,0.7601895238095238,1.0669777777777778,0.8465082352941176,partial,none,,False
S002,0,35,overworld,12,3,2.0,,1.8223411764705881,0.7661114845938375,1.0669777777777778,0.8465082352941176,partial,none,,False
S002,0,36,cave,12,3,4.0,-2.5,3.133566666666667,0.7661114845938375,1.5001944444444444,0.8465082352941176,full,little,highlight,False
S002,0,37,cave,12,3,0.0,,1.8801400000000001,0.7661114845938375,1.1868377777777777,0.8465082352941176,partial,none,,False
S002,0,38,deep,12,3,0.0,2.7142857142857144,1.6765157894736837,0.7661114845938375,1.1868377777777777,0.7971989473684209,full,a_lot,highlight,False
S002,0,39,deep,12,3,4.0,-1.0,1.8977999999999995,0.7661114845938375,1.1868377777777777,0.85252,full,little,consider,False
S002,0,40,cave,0,0,0.0,1.2857142857142858,1.5818818181818182,0.7661114845938375,1.0989554545454545,0.85252,full,a_lot,highlight,False
S002,0,41,cave,0,0,0.0,1.0,1.3385153846153848,0.7661114845938375,1.0381138461538462,0.85252,full,a_lot,consider,False
S002,0,42,cave,0,0,0.0,,1.1600466666666667,0.7661114845938375,0.9934966666666667,0.85252,partial,none,,False
S002,0,43,cave,12,3,4.0,,2.4858142857142855,0.7661114845938375,1.1449152380952379,0.85252,partial,none,,False
S002,0,44,cave,12,3,4.0,,2.8223,0.7661114845938375,1.2290366666666666,0.85252,partial,none,,False
S002,0,45,deep,12,3,0.0,,1.7327739130434778,0.7661114845938375,1.2290366666666666,0.8112634782608694,partial,none,,True
S002,0,46,overworld,12,3,0.0,,1.630515789473684,0.7181551378446114,1.2290366666666666,0.8112634782608694,partial,none,,False
S002,0,47,cave,12,3,0.0,,2.3091545454545455,0.7181551378446114,1.100750303030303,0.8112634782608694,partial,none,,True
S002,0,48,deep,12,3,0.0,,1.5941519999999998,0.7181551378446114,1.100750303030303,0.776608,partial,none,,False
S002,0,49,cave,12,3,4.0,,2.5692846153846154,0.7181551378446114,1.1657828205128205,0.776608,partial,none,,False
S002,0,50,cave,12,3,3.0,,2.6267133333333335,0.7181551378446114,1.18014,0.776608,full,none,,False
S002,0,51,deep,8,2,0.0,,0.5505428571428572,0.7181551378446114,1.18014,0.7215537142857142,partial,none,,False
S002,0,52,deep,14,3,0.0,1.2857142857142858,1.4760666666666664,0.7181551378446114,1.18014,0.692032380952381,full,a_lot,consider,False
S002,0,53,overworld,10,2,0.0,0.0,0.6345272727272727,0.6829036226930962,1.18014,0.692032380952381,full,little,consider,False
S002,0,54,overworld,12,3,3.0,,1.760942857142857,0.7155103896103896,1.18014,0.692032380952381,partial,none,,False
S002,0,55,cave,12,3,4.0,,2.7882764705882352,0.7155103896103896,1.2205307843137254,0.692032380952381,partial,none,,False
S002,0,56,cave,12,3,3.0,-1.5714285714285714,2.8105631578947365,0.7155103896103896,1.2261024561403508,0.692032380952381,full,a_lot,highlight,False
S002,0,57,cave,12,3,0.0,,2.542890476190476,0.7155103896103896,1.1591842857142856,0.692032380952381,partial,none,,True
S002,0,58,deep,12,3,0.0,,1.374268965517241,0.7155103896103896,1.1591842857142856,0.6665829556650246,partial,none,,False
S002,0,59,overworld,4,1,0.0,,0.19596000000000002,0.6828503896103896,1.1591842857142856,0.6665829556650246,partial,none,,True
S002,0,60,cave,12,3,0.0,,2.321769565217391,0.6828503896103896,1.1039040579710142,0.6665829556650246,full,none,,False
S002,0,61,deep,12,3,0.0,,1.2856064516129029,0.6828503896103896,1.1039040579710142,0.64441732718894,full,none,,False
S002,0,62,overworld,12,3,2.0,-1.0,1.7817304347826086,0.6880472840203276,1.1039040579710142,0.64441732718894,full,little,highlight,False
S002,0,63,overworld,5,1,0.0,1.0,0.13997142857142858,0.6740501411631846,1.1039040579710142,0.64441732718894,full,little,consider,False
S002,0,64,cave,12,3,3.0,,2.3760279999999994,0.6740501411631846,1.1174686666666664,0.64441732718894,partial,none,,False
S002,0,65,cave,12,3,1.0,,2.2740999999999993,0.6740501411631846,1.0919866666666664,0.64441732718894,partial,none,,False
S003,0,0,cave,0,0,0.0,,0.4669,0.9798,1.1672500000000001,1.8538000000000001,partial,none,,False
S003,0,1,cave,8,2,0.0,2.0,0.4669,0.9798,0.9338,1.8538000000000001,full,a_lot,consider,False
S003,0,2,overworld,12,3,0.0,,0.3266,0.8165,0.9338,1.8538000000000001,full,none,,False
S003,0,3,deep,0,0,4.0,-1.0,3.2845999999999997,0.8165,0.9338,2.2115,full,little,highlight,False
S003,0,4,deep,4,1,4.0,,3.2845999999999997,0.8165,0.9338,2.5692,partial,none,,False
S003,0,5,deep,0,0,4.0,-2.0,3.57076,0.8165,0.9338,2.6407399999999996,full,little,consider,False
S003,0,6,deep,0,0,3.0,-1.75,3.407685714285714,0.8165,0.9338,2.599971428571428,full,a_lot,highlight,False
S003,0,7,cave,8,2,3.0,,1.4801400000000002,0.8165,1.18711,2.599971428571428,partial,none,,False
S003,0,8,deep,0,0,0.0,,2.6504222222222222,0.8165,1.18711,2.4106555555555556,partial,none,,False
S003,0,9,deep,4,1,3.0,-2.0,3.17076,0.8165,1.18711,2.3821955555555556,full,a_lot,consider,False
S003,0,10,cave,12,3,4.0,,3.133566666666667,0.8165,1.6203266666666667,2.3821955555555556,partial,none,,False
S003,0,11,cave,12,3,0.0,,1.8801400000000001,0.8165,1.30697,2.3821955555555556,partial,none,,True
S003,0,12,cave,4,1,4.0,,3.133566666666667,0.8165,1.7401866666666668,2.3821955555555556,partial,none,,False
S003,0,13,overworld,0,0,0.0,,0.3266,0.6532,1.7401866666666668,2.3821955555555556,partial,none,,False
S003,0,14,deep,4,1,0.0,,2.264828571428571,0.6532,1.7401866666666668,2.155712698412698,partial,none,,True
S003,0,15,cave,4,1,0.0,,1.8801400000000001,0.6532,1.42683,2.155712698412698,partial,none,,False
S003,0,16,overworld,4,1,0.0,,0.3266,0.4899,1.42683,2.155712698412698,partial,none,,True
S003,0,17,cave,4,1,1.0,-0.5,1.6286714285714285,0.4899,1.3639628571428573,2.155712698412698,full,little,highlight,False
S003,0,18,cave,4,1,0.0,,1.2667444444444445,0.4899,1.273481111111111,2.155712698412698,partial,none,,False
S003,0,19,deep,12,3,0.0,,0.6179333333333333,0.4899,1.273481111111111,1.8467460317460316,full,none,,False
S003,0,20,cave,12,3,4.0,-2.875,2.4858142857142855,0.4899,1.4248996825396825,1.8467460317460316,full,a_lot,highlight,False
